Cnic,Full Name,Status,Disabled,Province,City,Block Code,Serial Number
,Yasir Bhatti,Active,Yes,Islamabad Capital Territory,Islamabad,25,409
,Fatima Ansari,Active,Yes,Islamabad Capital Territory,Islamabad,25,410
,Hira Gul,Active,Yes,Islamabad Capital Territory,Islamabad,25,411
,Sidra Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,25,412
,Farhan Gul,Active,Yes,Islamabad Capital Territory,Islamabad,25,413
,Maryam Abbasi,Active,Yes,Islamabad Capital Territory,Islamabad,25,414
,Hira Malik,Active,Yes,Islamabad Capital Territory,Islamabad,25,415
,Iqra Jan,Active,Yes,Islamabad Capital Territory,Islamabad,25,416
,Kamran Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,25,417
,Waqas Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,25,418
,Usman Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,25,419
,Ali Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,25,420
,Kashif Khattak,Active,Yes,Islamabad Capital Territory,Islamabad,25,421
,Ahmed Bugti,Active,Yes,Islamabad Capital Territory,Islamabad,25,422
,Muhammad Jan,Active,Yes,Islamabad Capital Territory,Islamabad,25,423
,Zainab Mengal,Active,Yes,Islamabad Capital Territory,Islamabad,25,424
,Bilal Butt,Active,Yes,Islamabad Capital Territory,Islamabad,25,425
,Asim Khattak,Active,Yes,Islamabad Capital Territory,Islamabad,25,426
,Hamza Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,25,427
,Imran Baig,Active,Yes,Islamabad Capital Territory,Islamabad,25,428
,Zubair Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,25,429
,Zainab Raza,Active,Yes,Islamabad Capital Territory,Islamabad,25,430
,Junaid Abbasi,Active,Yes,Islamabad Capital Territory,Islamabad,25,431
,Adnan Butt,Active,Yes,Islamabad Capital Territory,Islamabad,25,432
,Muhammad Chaudhry,Active,Yes,Islamabad Capital Territory,Islamabad,25,433
,Samina Abbasi,Active,Yes,Islamabad Capital Territory,Islamabad,25,434
,Rabia Mengal,Active,Yes,Islamabad Capital Territory,Islamabad,25,435
,Babar Memon,Active,Yes,Islamabad Capital Territory,Islamabad,25,436
,Waqas Qureshi,Active,Yes,Islamabad Capital Territory,Islamabad,25,437
,Ayesha Abbasi,Active,Yes,Islamabad Capital Territory,Islamabad,25,438
,Adnan Butt,Active,Yes,Islamabad Capital Territory,Islamabad,25,439
,Tariq Raza,Active,Yes,Islamabad Capital Territory,Islamabad,25,440
,Imran Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,25,441
,Sana Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,25,442
,Usman Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,25,443
,Ayesha Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,25,444
,Ali Laghari,Active,Yes,Islamabad Capital Territory,Islamabad,25,445
,Waqas Memon,Active,Yes,Islamabad Capital Territory,Islamabad,25,446
,Kamran Butt,Active,Yes,Islamabad Capital Territory,Islamabad,25,447
,Tariq Mengal,Active,Yes,Islamabad Capital Territory,Islamabad,25,448
,Kashif Rind,Active,Yes,Islamabad Capital Territory,Islamabad,25,449
,Maryam Abbasi,Active,Yes,Islamabad Capital Territory,Islamabad,25,450
,Imran Bugti,Active,Yes,Islamabad Capital Territory,Islamabad,25,451
,Babar Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,25,452
,Farhan Jan,Active,Yes,Islamabad Capital Territory,Islamabad,25,453
,Junaid Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,25,454
,Kamran Ahmed,Active,Yes,Islamabad Capital Territory,Islamabad,25,455
,Sana Malik,Active,Yes,Islamabad Capital Territory,Islamabad,25,456
,Usman Baig,Active,Yes,Islamabad Capital Territory,Islamabad,25,457
,Waqas Butt,Active,Yes,Islamabad Capital Territory,Islamabad,25,458
,Waqas Abbasi,Active,Yes,Islamabad Capital Territory,Islamabad,25,459
,Yasir Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,25,460
,Yasir Mengal,Active,Yes,Islamabad Capital Territory,Islamabad,25,461
,Junaid Ansari,Active,Yes,Islamabad Capital Territory,Islamabad,25,462
,Shahid Malik,Active,Yes,Islamabad Capital Territory,Islamabad,25,463
,Muhammad Khattak,Active,Yes,Islamabad Capital Territory,Islamabad,25,464
,Zubair Chaudhry,Active,Yes,Islamabad Capital Territory,Islamabad,25,465
,Zeeshan Shah,Active,Yes,Islamabad Capital Territory,Islamabad,25,466
,Zubair Sheikh,Active,Yes,Islamabad Capital Territory,Islamabad,25,467
,Hira Chaudhry,Active,Yes,Islamabad Capital Territory,Islamabad,25,468
,Arsalan Khan,Active,Yes,Islamabad Capital Territory,Islamabad,25,469
,Zainab Abbasi,Active,Yes,Islamabad Capital Territory,Islamabad,25,470
,Babar Mahar,Active,Yes,Islamabad Capital Territory,Islamabad,25,471
,Zeeshan Raza,Active,Yes,Islamabad Capital Territory,Islamabad,25,472
,Junaid Laghari,Active,Yes,Islamabad Capital Territory,Islamabad,25,473
,Saad Mirza,Active,Yes,Islamabad Capital Territory,Islamabad,25,474
,Maryam Shah,Active,Yes,Islamabad Capital Territory,Islamabad,25,475
,Bilal Memon,Active,Yes,Islamabad Capital Territory,Islamabad,25,476
,Hira Memon,Active,Yes,Islamabad Capital Territory,Islamabad,25,477
,Yasir Shah,Active,Yes,Islamabad Capital Territory,Islamabad,25,478
,Faisal Ansari,Active,Yes,Islamabad Capital Territory,Islamabad,25,479
,Tariq Ahmed,Active,Yes,Islamabad Capital Territory,Islamabad,25,480
,Shahid Khattak,Active,Yes,Islamabad Capital Territory,Islamabad,25,481
,Asim Memon,Active,Yes,Islamabad Capital Territory,Islamabad,25,482
,Usman Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,25,483
,Hamza Shah,Active,Yes,Islamabad Capital Territory,Islamabad,25,484
,Ayesha Jan,Active,Yes,Islamabad Capital Territory,Islamabad,25,485
,Junaid Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,25,486
,Zubair Ansari,Active,Yes,Islamabad Capital Territory,Islamabad,25,487
,Rashid Bhatti,Active,Yes,Islamabad Capital Territory,Islamabad,25,488
,Adnan Rind,Active,Yes,Islamabad Capital Territory,Islamabad,25,489
,Arsalan Rind,Active,Yes,Islamabad Capital Territory,Islamabad,25,490
,Bilal Abbasi,Active,Yes,Islamabad Capital Territory,Islamabad,25,491
,Sidra Tareen,Active,Yes,Islamabad Capital Territory,Islamabad,25,492
,Ahmed Jan,Active,Yes,Islamabad Capital Territory,Islamabad,25,493
,Usman Ansari,Active,Yes,Islamabad Capital Territory,Islamabad,25,494
,Faisal Mengal,Active,Yes,Islamabad Capital Territory,Islamabad,25,495
,Ayesha Raza,Active,Yes,Islamabad Capital Territory,Islamabad,25,496
,Arsalan Bugti,Active,Yes,Islamabad Capital Territory,Islamabad,25,497
,Arsalan Laghari,Active,Yes,Islamabad Capital Territory,Islamabad,25,498
,Asim Laghari,Active,Yes,Islamabad Capital Territory,Islamabad,25,499
,Farhan Siddiqui,Active,Yes,Islamabad Capital Territory,Islamabad,25,500
